Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,Num_Acc,id_vehicule,num_veh,senc,catv,obs,obsm,choc,manv,motor,occutc,Num_Acc,id_usager,id_vehicule,num_veh,place,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,locp,actp,etatp,Num_Acc,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma
2.021E+11,23,6,2021,19:30:00,1,92,92044,2,9,1,6,JEAN JAURES(RUE) 1A55 ET 2A54,"488,930,492,497","22,943,047,943",2.021E+11,143 276,A01,1,1,0,1,1,1,5,NULL,2.021E+11,189 241,143 276,A01,10,3,4,1,2010,9,0,-1,-1,3,5,2,2.021E+11,4,JEAN JAURES(RUE) 1A55 ET 2A54,0,NULL,1,1,0,1,0,0,1,NULL,-1,1,0,1,50
2.021E+11,23,6,2021,19:30:00,1,92,92044,2,9,1,6,JEAN JAURES(RUE) 1A55 ET 2A54,"488,930,492,497","22,943,047,943",2.021E+11,143 276,A01,1,1,0,1,1,1,5,NULL,2.021E+11,189 242,143 276,A01,1,1,1,1,1991,9,2,8,-1,-1,-1,-1,2.021E+11,4,JEAN JAURES(RUE) 1A55 ET 2A54,0,NULL,1,1,0,1,0,0,1,NULL,-1,1,0,1,50
2.021E+11,15,6,2021,11:00:00,1,68,68287,2,4,7,7,Rue de Pfaffenheim,"479,639,650,000","72,935,490,000",2.021E+11,140 024,A01,3,1,0,0,0,1,5,NULL,2.021E+11,185 005,140 024,A01,1,1,3,2,1954,5,2,-1,-1,0,0,-1,2.021E+11,4,NULL,-1,NULL,2,2,0,2,-1,-1,1,NULL,4,1,0,1,50
2.021E+11,8,6,2021,17:45:00,1,81,81140,2,6,1,3,Route de Belcastel,"436,916,920,000","18,003,420,000",2.021E+11,137 640,B01,2,1,0,0,1,9,6,NULL,2.021E+11,181 869,137 639,A01,1,1,1,1,1984,1,8,-1,-1,0,0,-1,2.021E+11,3,39,-1,NULL,2,1,0,1,13,95,1,NULL,4,1,5,1,50
2.021E+11,8,6,2021,17:45:00,1,81,81140,2,6,1,3,Route de Belcastel,"436,916,920,000","18,003,420,000",2.021E+11,137 640,B01,2,1,0,0,1,9,6,NULL,2.021E+11,181 870,137 640,B01,1,1,3,1,1961,5,0,-1,-1,0,0,-1,2.021E+11,3,39,-1,NULL,2,1,0,1,13,95,1,NULL,4,1,5,1,50
2.021E+11,31,5,2021,08:20:00,1,93,93029,2,1,1,3,Avenue Henri Barbusse,"489,200,500,000","24,513,900,000",2.021E+11,135 805,B01,1,1,0,2,2,20,5,NULL,2.021E+11,179 492,135 804,A01,1,1,1,1,1987,1,8,8,-1,-1,-1,-1,2.021E+11,3,HENRI BARBUSSE (AVE) N°2-124,0,NULL,2,2,0,1,0,1,1,NULL,-1,1,0,1,50
2.021E+11,31,5,2021,08:20:00,1,93,93029,2,1,1,3,Avenue Henri Barbusse,"489,200,500,000","24,513,900,000",2.021E+11,135 805,B01,1,1,0,2,2,20,5,NULL,2.021E+11,179 493,135 805,B01,1,1,4,1,2003,2,8,0,-1,0,0,-1,2.021E+11,3,HENRI BARBUSSE (AVE) N°2-124,0,NULL,2,2,0,1,0,1,1,NULL,-1,1,0,1,50
2.021E+11,28,5,2021,13:30:00,1,13,13005,2,6,1,3,NATIONALE 8 DE PARIS A TOULON (ROUTE),"432,838,600,000","55,935,900,000",2.021E+11,134 061,B01,3,1,0,2,7,2,0,NULL,2.021E+11,177 210,134 061,B01,1,1,4,1,1995,0,8,0,-1,-1,-1,-1,2.021E+11,1,NATIONALE 8 DE PARIS A TOULON (ROUTE),0,NULL,1,2,0,1,0,0,2,NULL,-1,1,0,1,50
2.021E+11,28,5,2021,13:30:00,1,13,13005,2,6,1,3,NATIONALE 8 DE PARIS A TOULON (ROUTE),"432,838,600,000","55,935,900,000",2.021E+11,134 061,B01,3,1,0,2,7,2,0,NULL,2.021E+11,177 211,134 062,A01,1,1,1,1,1983,0,1,0,-1,-1,-1,-1,2.021E+11,1,NATIONALE 8 DE PARIS A TOULON (ROUTE),0,NULL,1,2,0,1,0,0,2,NULL,-1,1,0,1,50
2.021E+11,25,5,2021,14:40:00,1,987,98714,1,3,1,3,Anau -  la traversière,"-165,219,810,000","-1,517,253,760,000",2.021E+11,133 220,A01,3,1,0,2,1,1,5,NULL,2.021E+11,176 122,133 219,B01,1,1,1,1,1977,1,1,-1,-1,0,0,-1,2.021E+11,2,101,-1,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,60
2.021E+11,25,5,2021,14:40:00,1,987,98714,1,3,1,3,Anau -  la traversière,"-165,219,810,000","-1,517,253,760,000",2.021E+11,133 220,A01,3,1,0,2,1,1,5,NULL,2.021E+11,176 123,133 220,A01,1,1,3,1,1976,5,0,-1,-1,0,0,-1,2.021E+11,2,101,-1,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,60
2.021E+11,12,5,2021,08:55:00,1,63,63180,1,3,1,2,D20 Route de Joze/ VC,"458,604,171,087","33,184,200,928",2.021E+11,129 650,A01,2,1,0,9,4,15,0,NULL,2.021E+11,171 376,129 649,B01,1,1,1,1,1976,4,1,-1,-1,0,0,-1,2.021E+11,3,20,0,NULL,2,2,0,1,21,580,1,NULL,-1,1,0,1,80
2.021E+11,12,5,2021,08:55:00,1,63,63180,1,3,1,2,D20 Route de Joze/ VC,"458,604,171,087","33,184,200,928",2.021E+11,129 650,A01,2,1,0,9,4,15,0,NULL,2.021E+11,171 377,129 650,A01,1,1,3,1,1951,5,0,-1,-1,0,0,-1,2.021E+11,3,20,0,NULL,2,2,0,1,21,580,1,NULL,-1,1,0,1,80
2.021E+11,23,4,2021,15:00:00,1,92,92048,2,1,1,1,VAUGIRARD (ROUTE DE),"488,206,200,000","22,371,100,000",2.021E+11,124 921,B01,1,1,0,2,3,1,5,NULL,2.021E+11,165 232,124 920,A01,1,1,4,1,1956,0,2,8,-1,-1,-1,-1,2.021E+11,3,VAUGIRARD (ROUTE DE),0,NULL,2,1,1,1,0,0,1,NULL,-1,1,0,5,25
2.021E+11,23,4,2021,15:00:00,1,92,92048,2,1,1,1,VAUGIRARD (ROUTE DE),"488,206,200,000","22,371,100,000",2.021E+11,124 921,B01,1,1,0,2,3,1,5,NULL,2.021E+11,165 233,124 921,B01,1,1,4,1,1978,5,8,0,-1,-1,-1,-1,2.021E+11,3,VAUGIRARD (ROUTE DE),0,NULL,2,1,1,1,0,0,1,NULL,-1,1,0,5,25
2.021E+11,26,3,2021,17:15:00,1,74,74012,2,1,1,6,RESISTANCE (RUE DE LA),"461,972,600,000","62,524,400,000",2.021E+11,118 667,B01,2,1,0,2,1,1,5,NULL,2.021E+11,157 102,118 666,A01,1,1,1,1,1989,1,1,8,-1,-1,-1,-1,2.021E+11,4,RESISTANCE (RUE DE LA),0,NULL,2,3,0,2,0,1,1,NULL,-1,1,0,1,50
2.021E+11,26,3,2021,17:15:00,1,74,74012,2,1,1,6,RESISTANCE (RUE DE LA),"461,972,600,000","62,524,400,000",2.021E+11,118 667,B01,2,1,0,2,1,1,5,NULL,2.021E+11,157 103,118 667,B01,1,1,4,1,2006,9,2,8,-1,-1,-1,-1,2.021E+11,4,RESISTANCE (RUE DE LA),0,NULL,2,3,0,2,0,1,1,NULL,-1,1,0,1,50
2.021E+11,1,3,2021,16:28:00,1,41,41295,1,4,1,1,PLACE (RUE DE LA),"475,968,100,000","13,792,300,000",2.021E+11,113 012,B01,3,1,0,2,8,1,5,NULL,2.021E+11,149 880,113 011,A01,1,1,1,2,1975,5,1,8,-1,-1,-1,-1,2.021E+11,3,CD72,0,NULL,2,2,0,1,1,898,1,NULL,-1,1,0,1,80
2.021E+11,1,3,2021,16:28:00,1,41,41295,1,4,1,1,PLACE (RUE DE LA),"475,968,100,000","13,792,300,000",2.021E+11,113 012,B01,3,1,0,2,8,1,5,NULL,2.021E+11,149 881,113 012,B01,1,1,3,1,1998,5,2,8,-1,-1,-1,-1,2.021E+11,3,CD72,0,NULL,2,2,0,1,1,898,1,NULL,-1,1,0,1,80
2.021E+11,24,2,2021,10:58:00,1,37,37261,2,2,1,6,GALPIN THIOU (RUE),"473,835,975,546","0,6961987280",2.021E+11,112 005,B01,2,1,0,2,1,15,0,NULL,2.021E+11,148 539,112 004,A01,1,1,1,1,1977,1,8,0,-1,-1,-1,-1,2.021E+11,4,GALPIN THIOU (RUE),0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,24,2,2021,10:58:00,1,37,37261,2,2,1,6,GALPIN THIOU (RUE),"473,835,975,546","0,6961987280",2.021E+11,112 005,B01,2,1,0,2,1,15,0,NULL,2.021E+11,148 540,112 005,B01,1,1,4,1,1955,5,2,0,-1,-1,-1,-1,2.021E+11,4,GALPIN THIOU (RUE),0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,23,2,2021,20:55:00,5,75,75111,2,3,1,3,BOULEVARD DE MENILMONTANT,"488,609,720,000","23,882,120,000",2.021E+11,111 675,B01,1,1,0,2,1,1,5,NULL,2.021E+11,148 130,111 674,A01,1,1,1,1,1991,5,8,0,-1,0,0,-1,2.021E+11,4,BOULEVARD DE MENILMONTANT,0,NULL,1,1,1,1,-1,-1,1,NULL,-1,1,-1,5,30
2.021E+11,23,2,2021,20:55:00,5,75,75111,2,3,1,3,BOULEVARD DE MENILMONTANT,"488,609,720,000","23,882,120,000",2.021E+11,111 675,B01,1,1,0,2,1,1,5,NULL,2.021E+11,148 131,111 675,B01,1,1,4,2,1968,1,8,0,-1,0,0,-1,2.021E+11,4,BOULEVARD DE MENILMONTANT,0,NULL,1,1,1,1,-1,-1,1,NULL,-1,1,-1,5,30
2.021E+11,24,2,2021,15:45:00,1,38,38511,1,2,1,2,Route Departementale 1090,"453,554,930,000","59,531,210,000",2.021E+11,111 611,B01,1,1,0,0,4,11,5,NULL,2.021E+11,148 051,111 610,A01,1,1,4,1,1956,0,2,6,9,0,0,-1,2.021E+11,3,1090,-1,NULL,3,2,0,1,26,-1,1,NULL,-1,1,5,1,70
2.021E+11,24,2,2021,15:45:00,1,38,38511,1,2,1,2,Route Departementale 1090,"453,554,930,000","59,531,210,000",2.021E+11,111 611,B01,1,1,0,0,4,11,5,NULL,2.021E+11,148 052,111 611,B01,1,1,4,1,1968,5,2,-1,-1,0,0,-1,2.021E+11,3,1090,-1,NULL,3,2,0,1,26,-1,1,NULL,-1,1,5,1,70
2.021E+11,15,1,2021,14:25:00,1,75,75101,2,3,1,3,RUE DU LOUVRE,"488,624,040,000","23,415,950,000",2.021E+11,103 632,A01,1,1,0,2,3,15,5,NULL,2.021E+11,137 519,103 631,Z01,1,1,1,-1,NULL,-1,-1,-1,-1,-1,-1,-1,2.021E+11,4,RUE DU LOUVRE,0,NULL,2,4,0,1,-1,-1,1,NULL,-1,1,0,1,30
2.021E+11,15,1,2021,14:25:00,1,75,75101,2,3,1,3,RUE DU LOUVRE,"488,624,040,000","23,415,950,000",2.021E+11,103 632,A01,1,1,0,2,3,15,5,NULL,2.021E+11,137 520,103 632,A01,1,1,4,2,1971,1,2,0,-1,0,0,-1,2.021E+11,4,RUE DU LOUVRE,0,NULL,2,4,0,1,-1,-1,1,NULL,-1,1,0,1,30
2.021E+11,7,1,2021,20:15:00,5,75,75108,2,7,2,7,QUAI DES TUILERIES,"488,640,890,000","23,201,100,000",2.021E+11,102 079,A01,3,1,0,0,1,1,5,NULL,2.021E+11,135 442,102 079,A01,1,1,4,2,1992,5,2,0,-1,0,0,-1,2.021E+11,4,QUAI DES TUILERIES,0,NULL,3,2,1,1,-1,-1,1,NULL,-1,2,-1,5,30
2.021E+11,28,10,2021,08:50:00,1,67,67482,2,8,5,2,MOLSHEIM (RUE DE),"485,749,700,000","77,302,300,000",2.021E+11,184 266,B01,2,1,0,2,1,19,5,NULL,2.021E+11,244 119,184 265,A01,1,1,1,1,1986,0,1,8,-1,-1,-1,-1,2.021E+11,7,MOLSHEIM (RUE DE),0,NULL,1,2,3,1,0,0,1,NULL,-1,1,4,1,50
2.021E+11,28,10,2021,08:50:00,1,67,67482,2,8,5,2,MOLSHEIM (RUE DE),"485,749,700,000","77,302,300,000",2.021E+11,184 266,B01,2,1,0,2,1,19,5,NULL,2.021E+11,244 120,184 266,B01,1,1,4,1,1986,0,8,0,-1,-1,-1,-1,2.021E+11,7,MOLSHEIM (RUE DE),0,NULL,1,2,3,1,0,0,1,NULL,-1,1,4,1,50
2.021E+11,25,10,2021,08:55:00,2,92,92044,2,2,2,7,ARISTIDE BRIAND(RUE)85 +  ET  98+,"488,936,000,000","22,911,400,000",2.021E+11,181 838,B01,0,1,0,0,0,0,0,NULL,2.021E+11,240 822,181 837,A01,1,1,1,1,1972,1,1,0,-1,-1,-1,-1,2.021E+11,4,NULL,0,NULL,1,2,3,1,0,0,1,NULL,-1,2,5,1,50
2.021E+11,25,10,2021,08:55:00,2,92,92044,2,2,2,7,ARISTIDE BRIAND(RUE)85 +  ET  98+,"488,936,000,000","22,911,400,000",2.021E+11,181 838,B01,0,1,0,0,0,0,0,NULL,2.021E+11,240 823,181 838,B01,1,1,4,2,1975,0,1,0,-1,-1,-1,-1,2.021E+11,4,NULL,0,NULL,1,2,3,1,0,0,1,NULL,-1,2,5,1,50
2.021E+11,22,10,2021,09:30:00,1,21,21231,2,3,1,3,PASCAL (BOULEVARD),"473,366,400,000","50,558,500,000",2.021E+11,181 363,A01,1,1,0,2,7,6,5,NULL,2.021E+11,240 187,181 362,B01,1,1,1,1,2002,2,1,0,-1,-1,-1,-1,2.021E+11,4,PASCAL (BOULEVARD),0,NULL,2,2,0,1,0,0,1,NULL,-1,1,5,1,50
2.021E+11,22,10,2021,09:30:00,1,21,21231,2,3,1,3,PASCAL (BOULEVARD),"473,366,400,000","50,558,500,000",2.021E+11,181 363,A01,1,1,0,2,7,6,5,NULL,2.021E+11,240 188,181 363,A01,1,1,3,2,1993,9,8,0,-1,-1,-1,-1,2.021E+11,4,PASCAL (BOULEVARD),0,NULL,2,2,0,1,0,0,1,NULL,-1,1,5,1,50
2.021E+11,13,10,2021,07:00:00,5,69,69383,2,2,1,3,LAFAYETTE (CR),"457,636,300,000","48,620,600,000",2.021E+11,177 633,Z01,1,1,0,2,0,10,5,NULL,2.021E+11,235 317,177 632,B01,1,1,4,1,1987,1,8,-1,-1,-1,-1,-1,2.021E+11,4,LAFAYETTE                           (CO),0,NULL,1,2,2,1,-1,-1,1,NULL,-1,1,0,5,50
2.021E+11,13,10,2021,07:00:00,5,69,69383,2,2,1,3,LAFAYETTE (CR),"457,636,300,000","48,620,600,000",2.021E+11,177 632,B01,1,1,0,2,1,2,5,NULL,2.021E+11,235 317,177 632,B01,1,1,4,1,1987,1,8,-1,-1,-1,-1,-1,2.021E+11,4,LAFAYETTE                           (CO),0,NULL,1,2,2,1,-1,-1,1,NULL,-1,1,0,5,50
2.021E+11,13,10,2021,07:00:00,5,69,69383,2,2,1,3,LAFAYETTE (CR),"457,636,300,000","48,620,600,000",2.021E+11,177 633,Z01,1,1,0,2,0,10,5,NULL,2.021E+11,235 318,177 633,Z01,1,1,1,-1,NULL,-1,8,-1,-1,-1,-1,-1,2.021E+11,4,LAFAYETTE                           (CO),0,NULL,1,2,2,1,-1,-1,1,NULL,-1,1,0,5,50
2.021E+11,13,10,2021,07:00:00,5,69,69383,2,2,1,3,LAFAYETTE (CR),"457,636,300,000","48,620,600,000",2.021E+11,177 632,B01,1,1,0,2,1,2,5,NULL,2.021E+11,235 318,177 633,Z01,1,1,1,-1,NULL,-1,8,-1,-1,-1,-1,-1,2.021E+11,4,LAFAYETTE                           (CO),0,NULL,1,2,2,1,-1,-1,1,NULL,-1,1,0,5,50
2.021E+11,5,10,2021,11:20:00,1,75,75108,2,1,3,6,AVENUE DE WAGRAM,"488,772,060,000","22,975,320,000",2.021E+11,174 690,A01,1,1,0,1,7,1,5,NULL,2.021E+11,231 524,174 690,A01,1,1,4,1,2005,2,8,0,-1,0,0,-1,2.021E+11,4,AVENUE DE WAGRAM,0,NULL,1,2,1,2,-1,-1,1,NULL,-1,2,0,5,30
2.021E+11,5,10,2021,11:20:00,1,75,75108,2,1,3,6,AVENUE DE WAGRAM,"488,772,060,000","22,975,320,000",2.021E+11,174 690,A01,1,1,0,1,7,1,5,NULL,2.021E+11,231 525,174 690,A01,10,3,4,1,1963,4,0,-1,-1,1,3,1,2.021E+11,4,AVENUE DE WAGRAM,0,NULL,1,2,1,2,-1,-1,1,NULL,-1,2,0,5,30
2.021E+11,2,10,2021,18:50:00,2,93,93064,2,1,2,3,JAURES (AVENUE JEAN),"488,676,200,000","24,864,200,000",2.021E+11,173 688,Z01,2,1,0,2,3,2,5,NULL,2.021E+11,230 237,173 687,A01,1,1,1,2,1951,0,1,0,-1,-1,-1,-1,2.021E+11,3,JAURES (AVENUE JEAN),0,NULL,2,1,0,1,0,1,1,NULL,-1,2,0,1,50
2.021E+11,2,10,2021,18:50:00,2,93,93064,2,1,2,3,JAURES (AVENUE JEAN),"488,676,200,000","24,864,200,000",2.021E+11,173 688,Z01,2,1,0,2,3,2,5,NULL,2.021E+11,230 238,173 688,Z01,1,1,4,1,1984,0,8,0,-1,-1,-1,-1,2.021E+11,3,JAURES (AVENUE JEAN),0,NULL,2,1,0,1,0,1,1,NULL,-1,2,0,1,50
2.021E+11,27,9,2021,14:40:00,1,17,17300,2,1,1,3,GUITON   AVENUE JEAN (167-341),"461,603,600,000","-11,925,100,000",2.021E+11,172 662,A01,1,1,0,2,1,2,5,NULL,2.021E+11,228 943,172 662,A01,1,1,3,1,1941,0,8,0,-1,-1,-1,-1,2.021E+11,4,GUITON   AVENUE JEAN (167-341),0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,27,9,2021,14:40:00,1,17,17300,2,1,1,3,GUITON   AVENUE JEAN (167-341),"461,603,600,000","-11,925,100,000",2.021E+11,172 662,A01,1,1,0,2,1,2,5,NULL,2.021E+11,228 944,172 663,B01,1,1,1,1,1974,0,1,0,-1,-1,-1,-1,2.021E+11,4,GUITON   AVENUE JEAN (167-341),0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,28,9,2021,09:40:00,1,75,75110,2,4,1,2,BOULEVARD DE MAGENTA,"488,757,838,351","23,565,210,427",2.021E+11,172 389,A01,2,1,0,2,7,2,5,NULL,2.021E+11,228 593,172 388,B01,1,1,1,1,1992,1,2,0,-1,0,0,-1,2.021E+11,4,BOULEVARD DE MAGENTA,0,NULL,2,4,1,1,-1,-1,1,NULL,-1,1,0,5,30
2.021E+11,28,9,2021,09:40:00,1,75,75110,2,4,1,2,BOULEVARD DE MAGENTA,"488,757,838,351","23,565,210,427",2.021E+11,172 389,A01,2,1,0,2,7,2,5,NULL,2.021E+11,228 594,172 389,A01,1,1,4,2,1995,9,2,0,-1,-1,-1,-1,2.021E+11,4,BOULEVARD DE MAGENTA,0,NULL,2,4,1,1,-1,-1,1,NULL,-1,1,0,5,30
2.021E+11,20,5,2021,10:42:00,1,59,59146,2,1,1,3,67 Route Nationale,"506,110,770,000","32,030,510,000",2.021E+11,170 191,B01,1,1,0,2,8,1,5,NULL,2.021E+11,225 660,170 191,B01,1,1,4,1,1972,0,2,-1,-1,0,0,-1,2.021E+11,7,941,-1,M,2,2,0,1,-1,-1,2,NULL,-1,1,0,1,50
2.021E+11,20,5,2021,10:42:00,1,59,59146,2,1,1,3,67 Route Nationale,"506,110,770,000","32,030,510,000",2.021E+11,170 191,B01,1,1,0,2,8,1,5,NULL,2.021E+11,225 661,170 192,A01,1,1,1,2,1936,0,1,-1,-1,0,0,-1,2.021E+11,7,941,-1,M,2,2,0,1,-1,-1,2,NULL,-1,1,0,1,50
2.021E+11,20,9,2021,10:40:00,1,64,64445,2,6,2,3,ERIC TABARLY,"433,185,600,000"," -0,3600700000",2.021E+11,169 759,B01,1,1,0,2,7,1,5,NULL,2.021E+11,225 107,169 759,B01,1,1,4,1,1995,9,8,0,-1,-1,-1,-1,2.021E+11,4,RONSARD,0,NULL,2,2,2,1,0,0,2,NULL,-1,2,5,1,50
2.021E+11,20,9,2021,10:40:00,1,64,64445,2,6,2,3,ERIC TABARLY,"433,185,600,000"," -0,3600700000",2.021E+11,169 759,B01,1,1,0,2,7,1,5,NULL,2.021E+11,225 108,169 760,A01,1,1,1,1,1975,0,1,8,-1,-1,-1,-1,2.021E+11,4,RONSARD,0,NULL,2,2,2,1,0,0,2,NULL,-1,2,5,1,50
2.021E+11,9,9,2021,16:00:00,1,76,76447,2,1,2,7,BELLE ETOILE,"495,377,579,448","0,1753690280",2.021E+11,166 521,A01,0,1,0,0,7,1,5,NULL,2.021E+11,220 870,166 521,A01,1,1,3,1,1984,5,2,-1,-1,-1,-1,-1,2.021E+11,3,BELLE ETOILE,0,NULL,2,3,1,2,0,1339,1,NULL,-1,2,0,1,500
2.021E+11,28,8,2021,15:20:00,1,45,45302,2,6,1,3,Rue Passe Debout,"479,369,299,793","18,869,871,497",2.021E+11,162 163,B01,1,1,0,2,7,1,0,NULL,2.021E+11,215 129,162 163,B01,1,1,4,2,1988,0,2,-1,-1,-1,-1,-1,2.021E+11,4,PASSE DEBOUT (RUE),0,NULL,1,2,0,1,-1,-1,2,NULL,-1,1,0,1,50
2.021E+11,28,8,2021,15:20:00,1,45,45302,2,6,1,3,Rue Passe Debout,"479,369,299,793","18,869,871,497",2.021E+11,162 163,B01,1,1,0,2,7,1,0,NULL,2.021E+11,215 130,162 164,A01,2,2,1,1,1952,5,1,0,-1,-1,-1,-1,2.021E+11,4,PASSE DEBOUT (RUE),0,NULL,1,2,0,1,-1,-1,2,NULL,-1,1,0,1,50
2.021E+11,28,8,2021,15:20:00,1,45,45302,2,6,1,3,Rue Passe Debout,"479,369,299,793","18,869,871,497",2.021E+11,162 163,B01,1,1,0,2,7,1,0,NULL,2.021E+11,215 131,162 164,A01,1,1,1,2,1975,5,1,0,-1,-1,-1,-1,2.021E+11,4,PASSE DEBOUT (RUE),0,NULL,1,2,0,1,-1,-1,2,NULL,-1,1,0,1,50
2.021E+11,22,8,2021,01:05:00,5,45,45274,2,1,1,4,418 Rue de Champdoux,"478,790,934,851","19,615,331,333",2.021E+11,160 673,C01,1,1,0,2,1,1,5,NULL,2.021E+11,213 129,160 671,A01,1,1,1,1,1991,-1,1,-1,-1,-1,-1,-1,2.021E+11,4,NULL,0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,30
2.021E+11,22,8,2021,01:05:00,5,45,45274,2,1,1,4,418 Rue de Champdoux,"478,790,934,851","19,615,331,333",2.021E+11,160 672,B01,1,1,0,2,1,1,5,NULL,2.021E+11,213 129,160 671,A01,1,1,1,1,1991,-1,1,-1,-1,-1,-1,-1,2.021E+11,4,NULL,0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,30
2.021E+11,22,8,2021,01:05:00,5,45,45274,2,1,1,4,418 Rue de Champdoux,"478,790,934,851","19,615,331,333",2.021E+11,160 673,C01,1,1,0,2,1,1,5,NULL,2.021E+11,213 130,160 672,B01,1,1,2,2,1997,5,8,0,-1,-1,-1,-1,2.021E+11,4,NULL,0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,30
2.021E+11,22,8,2021,01:05:00,5,45,45274,2,1,1,4,418 Rue de Champdoux,"478,790,934,851","19,615,331,333",2.021E+11,160 672,B01,1,1,0,2,1,1,5,NULL,2.021E+11,213 130,160 672,B01,1,1,2,2,1997,5,8,0,-1,-1,-1,-1,2.021E+11,4,NULL,0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,30
2.021E+11,22,8,2021,01:05:00,5,45,45274,2,1,1,4,418 Rue de Champdoux,"478,790,934,851","19,615,331,333",2.021E+11,160 673,C01,1,1,0,2,1,1,5,NULL,2.021E+11,213 131,160 673,C01,1,1,1,1,1995,5,8,0,-1,-1,-1,-1,2.021E+11,4,NULL,0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,30
2.021E+11,22,8,2021,01:05:00,5,45,45274,2,1,1,4,418 Rue de Champdoux,"478,790,934,851","19,615,331,333",2.021E+11,160 672,B01,1,1,0,2,1,1,5,NULL,2.021E+11,213 131,160 673,C01,1,1,1,1,1995,5,8,0,-1,-1,-1,-1,2.021E+11,4,NULL,0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,30
2.021E+11,20,8,2021,12:17:00,1,51,51055,1,1,1,2,D966,"492,976,633,694","40,288,951,993",2.021E+11,160 011,B01,1,1,0,2,4,15,0,NULL,2.021E+11,212 209,160 010,A01,1,1,1,1,1962,1,1,-1,-1,-1,-1,-1,2.021E+11,3,MONSEIGNEUR BEJOT (RUE),0,NULL,2,2,0,1,3,200,1,NULL,-1,1,0,1,80
2.021E+11,20,8,2021,12:17:00,1,51,51055,1,1,1,2,D966,"492,976,633,694","40,288,951,993",2.021E+11,160 011,B01,1,1,0,2,4,15,0,NULL,2.021E+11,212 210,160 011,B01,1,1,4,1,2000,0,2,-1,-1,-1,-1,-1,2.021E+11,3,MONSEIGNEUR BEJOT (RUE),0,NULL,2,2,0,1,3,200,1,NULL,-1,1,0,1,80
2.021E+11,9,8,2021,13:05:00,1,45,45234,2,3,1,1,Route de Concyr,"478,196,713,444","19,467,618,513",2.021E+11,157 561,B01,2,1,0,2,1,0,5,NULL,2.021E+11,208 831,157 561,B01,1,1,4,1,2003,0,0,-1,-1,0,0,-1,2.021E+11,7,326,0,NULL,2,2,0,2,2,335,1,NULL,-1,1,8,1,50
2.021E+11,9,8,2021,13:05:00,1,45,45234,2,3,1,1,Route de Concyr,"478,196,713,444","19,467,618,513",2.021E+11,157 561,B01,2,1,0,2,1,0,5,NULL,2.021E+11,208 832,157 562,A01,1,1,1,2,1954,0,8,-1,-1,0,0,-1,2.021E+11,7,326,0,NULL,2,2,0,2,2,335,1,NULL,-1,1,8,1,50
2.021E+11,6,8,2021,18:30:00,1,50,50267,2,6,1,3,Rue de la Sainte Croix,"492,176,500,000","-15,315,250,000",2.021E+11,156 626,B01,2,1,0,2,1,1,5,NULL,2.021E+11,207 510,156 625,A01,1,1,1,2,1993,4,1,-1,-1,0,0,-1,2.021E+11,3,900,-1,NULL,4,2,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,6,8,2021,18:30:00,1,50,50267,2,6,1,3,Rue de la Sainte Croix,"492,176,500,000","-15,315,250,000",2.021E+11,156 626,B01,2,1,0,2,1,1,5,NULL,2.021E+11,207 511,156 626,B01,1,1,4,1,1972,0,0,-1,-1,0,0,-1,2.021E+11,3,900,-1,NULL,4,2,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,18,7,2021,18:37:00,1,49,49301,2,3,1,3,Rue Saint-Sauveur (torfou),"470,382,560,000","-11,195,330,000",2.021E+11,150 914,A01,0,1,0,2,0,0,0,NULL,2.021E+11,199 612,150 913,B01,1,1,1,1,1980,0,1,-1,-1,0,0,-1,2.021E+11,3,NULL,-1,NULL,2,2,0,2,-1,-1,1,NULL,5,1,0,1,50
2.021E+11,18,7,2021,18:37:00,1,49,49301,2,3,1,3,Rue Saint-Sauveur (torfou),"470,382,560,000","-11,195,330,000",2.021E+11,150 914,A01,0,1,0,2,0,0,0,NULL,2.021E+11,199 613,150 914,A01,1,1,3,1,2016,5,2,-1,-1,0,0,-1,2.021E+11,3,NULL,-1,NULL,2,2,0,2,-1,-1,1,NULL,5,1,0,1,50
