Title,Publication Year,Image URL,Article Content,Article Description,female_mentions,male_mentions,representation
Hailey’s Crust Bombora: A Work in Progress – Hailey Moore,2024,https://media.theradavist.com/uploads/2024/04/Red_Feather_Ramble_A_Lavanchy_Sept_2021-04.jpg?w=1200&quality=75,"Part shape-shifter, part time capsule, Hailey‘s Crust Bikes Bombora has taken many forms. It’s the bike that she got when she first started really getting into bikes, and bike touring, and since then… [+14489 chars]","Part shape-shifter, part time capsule, Hailey's Crust Bikes Bombora has taken many forms. It’s the bike that she got when she first started really getting into bikes, and bike touring, and since then it’s the one she's altered the most, always finding a way t…",2,4,male
This Outer Sunset Baker Mills His Grains in the Most San Francisco Way Possible,2024,https://cdn.vox-cdn.com/thumbor/WFVO21Z7qhoBVq5LGeqQT5KxAuI=/0x350:1439x1103/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25346192/15D183E6_FC57_46C6_ACD9_30E4E74D36B0.JPG,"Bones Bagels and Bread

 


 Noah Orloff of Bones Bagels and Bread mills grain on a one-of-a-kind stationary bike then delivers his sourdough bread and bagels on two wheels With surfboards and campf… [+2864 chars]",Noah Orloff of Bones Bagels and Bread mills grain on a one-of-a-kind stationary bike then delivers his sourdough bread and bagels on two wheels,0,6,male
Revealed: The 2024 Husqvarna Svartpilen 801 breaks cover,2024,https://kickstart.bikeexif.com/wp-content/uploads/2024/03/fb-13.jpg,Husqvarna teased us two weeks ago with a camouflaged prototype of the long-awaited Svartpilen 801. The production version of the Husqvarna Svartpilen 801 has just broken coverand it’s pretty much the… [+4239 chars],"Husqvarna teased us two weeks ago with a camouflaged prototype of the long-awaited Svartpilen 801. The production version of the Husqvarna Svartpilen 801 has just broken cover—and it’s pretty much the same bike, sans stickers. Surprised?
The 2024 Husqvarna Sv…",0,3,male
00/05: The NEIGHBORHOOD x Rough Crafts Harley Street Bob,2024,https://kickstart.bikeexif.com/wp-content/uploads/2024/04/fb-5.jpg,"Motorcycle enthusiasts are probably not as familiar with NEIGHBORHOOD as fashionistas are, but the powerhouse Japanese streetwear brand does have a strong connection to motorcycling. NEIGHBORHOOD’s c… [+5377 chars]","Motorcycle enthusiasts are probably not as familiar with NEIGHBORHOOD as fashionistas are, but the powerhouse Japanese streetwear brand does have a strong connection to motorcycling. NEIGHBORHOOD’s creative director, Shinsuke Takizawa, is a huge fan of motorc…",0,3,male
"Intense Sniper goes T-Type, Recluse Comes Back Outta Hiding",2024,https://bikerumor.com/wp-content/uploads/2024/04/tpe-24-2024-intense-sniper-t-pro-03.jpg,"While most recent coverage of Intense Cycles has focused on the upcoming M1 downhill bike and its 3D-printed alloy subframe, they have two new trail-oriented bikes already out… sorta.
Above, the new… [+1732 chars]","Intense shows off an updated Sniper with pressed carbon linkage, plus a Recluse reboot in alloy!
The post Intense Sniper goes T-Type, Recluse Comes Back Outta Hiding appeared first on Bikerumor.",0,2,male
The Orbea Diem E-Bike: Your Questions Answered,2024,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/f1b1ba7139d4d2a5a1d275ca7cd8b39e.png","The battery on each Diem model is built into the frame, which means theres no pulling it out to take it inside to charge or keeping a spare battery handy whenever you need to swap. The team did, howe… [+538 chars]","Spanish bike builder Orbea has a slick new electric bike that promises to jazz up your daily commute. Called the Diem, the new bike launched earlier this month with a sleek looking frame, aShimano e-bike motor and neat flourishes like built in lights. Read mo…",2,6,male
Win N1NO’s Scott Spark RC Custom Cape Epic XC Bike to Support World Bicycle Relief,2024,https://bikerumor.com/wp-content/uploads/2024/03/Scott-Spark-RC-x-Cape-Epic-special-edition-race-bike-for-Nino-Schurter-and-World-Bicycle-Relief-fundraiser_phpoto-by-Nick-Muzik_riding.jpg,"The season-opening Cape Epic kicked off marathon cross-country racing over the weekend, and we’re suckers for the custom XC bikes that the 2-person duos show up on. This year is the 20th anniversary … [+3112 chars]","Nino Schurter is racing a custom-painted Scott Spark at the Cape Epic. And you can win an exact copy raising money for World Bicycle Relief!
The post Win N1NO’s Scott Spark RC Custom Cape Epic XC Bike to Support World Bicycle Relief appeared first on Bikerumo…",0,3,male
Strafe for Apres Cycling,2024,https://www.bikehugger.com/wp-content/uploads/2024/04/000008230015.jpeg,"I’ve been sporting Strafe for Apres cycling this winter and now into spring. Just like in snow sports, cyclists know how to celebrate post-ride, yet we often lack specific gear for those moments. Not… [+1750 chars]","I’ve been sporting Strafe for Apres cycling this winter and now into spring. Just like in snow sports, cyclists know how to celebrate post-ride, yet…
The post Strafe for Apres Cycling appeared first on Bike Hugger.",0,4,male
Fat Bikes for All: State Bicycle Co. 6061 Trail+ Fat Bike Review – Shaun Price,2024,https://media.theradavist.com/uploads/2024/04/DSC08399.jpg?w=1200&quality=75,"This winter, Shaun Price took State’s 6061 Trail+ Fat Bike out around New Mexico and the Navajo Nation. It was his first time fat biking, making him the perfect test subject for this entry-level fat … [+12339 chars]","This winter, Shaun Price took State’s 6061 Trail+ Fat Bike out around New Mexico and the Navajo Nation. It was his first time fat biking, making him the perfect test subject for this entry-level fat bike model from State. Today, Shaun reviews the 6061 Trail+'…",0,6,male
Updated Surly Big Easy 2.0 eCargo Bike Gets More Comfortable & Better at Hauling,2024,https://bikerumor.com/wp-content/uploads/2024/03/Surly-Updated-Big-Easy-hero.jpg,"Minnesota’s Surly Bikes has always championed the ethos that we should ride bikes and bring stuff as much as possible. And, they’re making it as easy as possible to do so with the release of the newl… [+2606 chars]","Carry more kids, more groceries, or just about anything else you can image with the Big Easy 2.0.
The post Updated Surly Big Easy 2.0 eCargo Bike Gets More Comfortable & Better at Hauling appeared first on Bikerumor.",0,2,male
AETHER MULHOLLAND MOTORCYCLE JACKET,2024,https://cdn.blessthisstuff.com/imagens/stuff/aether-mulholland-motorcycle-jacket.jpg,"Crafted with Aether's core philosophy in mind, the new Mulholland Motorcycle Jacket is both quietly technical and fully protective, ensuring you look and feel confident both on and off the bike. Its … [+1226 chars]","Crafted with Aether's core philosophy in mind, the new Mulholland Motorcycle Jacket is both quietly technical and fully protective, ensuring you look and feel confident both on and off the bike. Its seam-taped and waterproof construction, provides ultimate pr…",3,3,equal
Lightning Strike: A Buell XB12S street fighter from France,2024,https://kickstart.bikeexif.com/wp-content/uploads/2024/03/fb-14.jpg,"Buell’s tempestuous history is sprinkled with moments of sheer motorcycling brilliance. And the XB series of the early 2000s ranks high on the American motorcycle company’s list of greatest hits.
Th… [+3517 chars]","Buell’s tempestuous history is sprinkled with moments of sheer motorcycling brilliance. And the XB series of the early 2000s ranks high on the American motorcycle company’s list of greatest hits.
The Buell XB had tongues wagging for an array of reasons when i…",2,6,male
"‘That Kid’s Insane’: Chris Hemsworth’s Son Ripped It Up On A Mini-Bike In New Video, And I Think We Have A Movie Star In The Making",2024,https://cdn.mos.cms.futurecdn.net/bEWQYQu4JyCqLMXBvviUjK-1200-80.jpg,"When Chris Hemsworth isn’t busy filming some of the biggest film franchises in the movie business, it’s likely that he’s spending time with his loved ones. The Australia-born star has certainly shown… [+3617 chars]","Chris Hemsworth shared a video of his son riding a mini-bike, and I'm wondering if he could be a movie star one day.",0,5,male
With Active Cruises More Popular Than Ever Backroads Adds New Options,2024,https://imageio.forbes.com/specials-images/imageserve/65f9be99592373e1704a8aff/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,"Active travel and cruising go great together, and until recently most bike and hike trips have used ... [+] river cruise ships, like this Backroads trip with AmaWaterways.
Courtesy of BACKROADS.
Le… [+7136 chars]","Both cruise travel and active travel have exploded in popularity, but it turns out the two types of vacations go great together.",2,3,male
Bike Of Hell The Hunt Guide – How To Get The Korblox Deathbike,2024,https://www.droidgamers.com/wp-content/uploads/2024/03/bike-of-hell-the-hunt.jpg,"There’s a hell of a course waiting for you in this The Hunt event, and a hell of a prize waiting for repeat players who want a new bike with a really sick aesthetic. It’s not one of those challenges … [+1464 chars]","Our Bike Of Hell The Hunt guide, going over how to find and complete the limited edition track and get the special bike.
The post Bike Of Hell The Hunt Guide – How To Get The Korblox Deathbike appeared first on Droid Gamers.",1,4,male
Ampler launches sleek new lightweight on and off-road commuter electric bikes,2024,https://i0.wp.com/electrek.co/wp-content/uploads/sites/3/2024/03/cury-anyroad-header.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1,"Ampler Bikes, an Estonian e-bike company that prides itself on high-quality, local European manufacturing, has announced new e-bike models that expand the brand’s focus past the bike lanes and onto t… [+4044 chars]","Ampler Bikes, an Estonian e-bike company that prides itself on high-quality, local European manufacturing, has announced new e-bike models that expand the brand’s focus past the bike lanes and onto the trails.



 more…",0,5,male
Industry Digest: Crowd Funding 36 eBikes, Canfield Bikes' Relocation," Recalls & More""",2024,https://ep1.pinkbike.org/p4pb26500309/p4pb26500309.jpg,0,5,male
Save 20% on Cycling Gear During the REI Member Moment Sale,2024,https://bikerumor.com/wp-content/uploads/2024/03/REI_Co_op_ebike.jpg,"The REI Member Moment Sale is your seasonal opportunity to save on bikes, shoes, or apparel as well as get early access to exclusive items.
During the Member Moment Sale, March 1525, members can use… [+4845 chars]","Just in time for your spring rides, the REI Member Moment Sale is your go-to source for scoring deals on new cycling gear.
The post Save 20% on Cycling Gear During the REI Member Moment Sale appeared first on Bikerumor.",0,6,male
"Esker Cycles Brings on First Sponsored Athlete, Alexandrea Houchin",2024,https://bikerumor.com/wp-content/uploads/2024/03/Eskar-Cycles-and-Alexandria-Houchin-hero.jpeg,"Esker Cycles announced yesterday that they have added their first sponsored athlete ultra-endurance champion, Alexandrea Houchin. Known for her accomplishments on a singlespeed mountain bike, Houchin… [+1952 chars]","Alexandria Houchin is a champion on the bike, and now she has a new sponsor – Esker Cycles.
The post Esker Cycles Brings on First Sponsored Athlete, Alexandrea Houchin appeared first on Bikerumor.",2,3,male
Wove Mags Saddle Review: Worth the Investment or Overpriced Luxury?,2024,https://bikerumor.com/wp-content/uploads/2024/04/WOVE-Mags-Saddle-Review-back-top--scaled.jpeg,"A saddle can make or break your ride, so is it worth the extra price? If so, what exactly do you get from a saddle that costs as much as an entry-level bike? Meet the Wove Mags Saddle.
(Photos: Jord… [+8618 chars]","This saddle costs as much as an entry level bike. But it sure is comfortable...
The post Wove Mags Saddle Review: Worth the Investment or Overpriced Luxury? appeared first on Bikerumor.",0,6,male
